muncod2;ufmun;VotBol2018;Obtos_100khabit
350470;SP-BALBINOS;0,76;69,74716652
350480;SP-BÁLSAMO;0,8149;562,4172916
350490;SP-BANANAL;0,559;18,2731841
350500;SP-BARÃO DE ANTONINA;0,5804;201,7872586
350510;SP-BARBOSA;0,6546;148,6084842
350520;SP-BARIRI;0,8258;269,3965517
350530;SP-BARRA BONITA;0,7737;210,3747993
350535;SP-BARRA DO CHAPÉU;0,4744;17,47030049
350540;SP-BARRA DO TURVO;0,506;182,7914871
350550;SP-BARRETOS;0,7395;291,5690675
350560;SP-BARRINHA;0,6111;161,5262709
350570;SP-BARUERI;0,6295;342,4732477
350580;SP-BASTOS;0,8347;143,1775879
350590;SP-BATATAIS;0,7089;187,1760415
350600;SP-BAURU;0,7294;224,5115679
350610;SP-BEBEDOURO;0,7951;135,490864
350620;SP-BENTO DE ABREU;0,7084;0
350630;SP-BERNARDINO DE CAMPOS;0,7492;89,70218873
350635;SP-BERTIOGA;0,6759;200,7936884
350640;SP-BILAC;0,8154;161,8122977
350650;SP-BIRIGUI;0,8307;347,7895146
350660;SP-BIRITIBA-MIRIM;0,7483;220,8724462
350670;SP-BOA ESPERANÇA DO SUL;0,5425;73,71172016
350680;SP-BOCAINA;0,8118;210,8849055
350690;SP-BOFETE;0,7273;110,8269395
350700;SP-BOITUVA;0,7692;188,5338623
350710;SP-BOM JESUS DOS PERDÕES;0,7564;90,38038353
350715;SP-BOM SUCESSO DE ITARARÉ;0,4989;126,4542236
350720;SP-BORÁ;0,6917;119,474313
350730;SP-BORACÉIA;0,7207;435,413643
350740;SP-BORBOREMA;0,8061;236,819145
350745;SP-BOREBI;0,6788;75,38635507
350750;SP-BOTUCATU;0,7361;150,1737237
350760;SP-BRAGANÇA PAULISTA;0,7991;232,40923
350770;SP-BRAÚNA;0,7801;334,1540626
350775;SP-BREJO ALEGRE;0,5045;383,9441536
350780;SP-BRODOWSKI;0,8007;200,4891936
350790;SP-BROTAS;0,7978;131,1314183
350800;SP-BURI;0,7193;326,9946675
350810;SP-BURITAMA;0,7232;326,6448903
350820;SP-BURITIZAL;0,7897;223,1644722
350830;SP-CABRÁLIA PAULISTA;0,5962;70,3564728
350840;SP-CABREÚVA;0,7511;156,9195486
350850;SP-CAÇAPAVA;0,8122;199,4419868
350860;SP-CACHOEIRA PAULISTA;0,7227;96,01824347
350870;SP-CACONDE;0,6534;126,4155913
350880;SP-CAFELÂNDIA;0,7612;168,8523667
350890;SP-CAIABU;0,5415;119,3032689
350900;SP-CAIEIRAS;0,65;246,3782399
350910;SP-CAIUÁ;0,4756;85,12087164
350920;SP-CAJAMAR;0,6385;238,2781474
350925;SP-CAJATI;0,7521;266,208974
350930;SP-CAJOBI;0,7145;246,6325175
350940;SP-CAJURU;0,6321;133,7562579
350945;SP-CAMPINA DO MONTE ALEGRE;0,6975;199,2031873
350950;SP-CAMPINAS;0,6882;271,2460125
350960;SP-CAMPO LIMPO PAULISTA;0,7119;233,9043119
350970;SP-CAMPOS DO JORDÃO;0,7715;165,1052066
350980;SP-CAMPOS NOVOS PAULISTA;0,6848;100,7049345
350990;SP-CANANÉIA;0,6787;159,4896332
350995;SP-CANAS;0,7341;77,85130401
351000;SP-CÂNDIDO MOTA;0,7779;329,2838875
351010;SP-CÂNDIDO RODRIGUES;0,7405;179,018976
351015;SP-CANITAR;0,6413;153,3742331
351020;SP-CAPÃO BONITO;0,7431;135,7715643
351030;SP-CAPELA DO ALTO;0,7958;101,4198783
351040;SP-CAPIVARI;0,799;125,5200115
351050;SP-CARAGUATATUBA;0,7117;302,8009084
351060;SP-CARAPICUÍBA;0,5885;220,4890167
351070;SP-CARDOSO;0,6186;259,6138244
351080;SP-CASA BRANCA;0,7917;177,7485188
351090;SP-CÁSSIA DOS COQUEIROS;0,6475;39,63535474
351100;SP-CASTILHO;0,5094;299,9143102
351110;SP-CATANDUVA;0,788;315,9311352
351120;SP-CATIGUÁ;0,7719;243,4648898
351130;SP-CEDRAL;0,797;205,6944896
351140;SP-CERQUEIRA CÉSAR;0,735;150,1125844
351150;SP-CERQUILHO;0,8348;187,9507242
351160;SP-CESÁRIO LANGE;0,8256;264,491955
351170;SP-CHARQUEADA;0,7911;186,1547411
351190;SP-CLEMENTINA;0,7434;104,4447023
351200;SP-COLINA;0,6703;194,9317739
351210;SP-COLÔMBIA;0,5934;96,61835749
351220;SP-CONCHAL;0,8204;185,3832442
351230;SP-CONCHAS;0,7895;268,2163612
351240;SP-CORDEIRÓPOLIS;0,7782;220,1565558
351250;SP-COROADOS;0,8063;247,6064708
351260;SP-CORONEL MACEDO;0,5033;384,5332194
351270;SP-CORUMBATAÍ;0,8142;172,6263872
351280;SP-COSMÓPOLIS;0,7008;193,7662625
351290;SP-COSMORAMA;0,7222;424,2507185
351300;SP-COTIA;0,626;189,3984993
351310;SP-CRAVINHOS;0,7929;218,1797575
351320;SP-CRISTAIS PAULISTA;0,722;92,68914378
351330;SP-CRUZÁLIA;0,689;144,7178003
351340;SP-CRUZEIRO;0,7649;88,76675016
351350;SP-CUBATÃO;0,604;295,3215256
351360;SP-CUNHA;0,6775;32,48712118
351370;SP-DESCALVADO;0,8109;139,391423
351380;SP-DIADEMA;0,52;231,4312406
351385;SP-DIRCE REIS;0,5706;167,3173452
351390;SP-DIVINOLÂNDIA;0,77;340,9294814
351400;SP-DOBRADA;0,5475;78,39623698
351410;SP-DOIS CÓRREGOS;0,7877;128,1347245
351420;SP-DOLCINÓPOLIS;0,4489;283,6879433
351430;SP-DOURADO;0,7453;123,9715992
351440;SP-DRACENA;0,8025;433,8255722
351450;SP-DUARTINA;0,7174;152,6717557
351460;SP-DUMONT;0,7734;131,7389542
351470;SP-ECHAPORÃ;0,6926;278,5971813
351480;SP-ELDORADO;0,5444;103,2657803
351490;SP-ELIAS FAUSTO;0,7775;157,5512041
351492;SP-ELISIÁRIO;0,782;136,9487812
351495;SP-EMBAÚBA;0,7238;163,132137
351500;SP-EMBU;0,5433;136,6329833
351510;SP-EMBU-GUAÇU;0,6299;220,5087555
351512;SP-EMILIANÓPOLIS;0,5873;155,5693839
351515;SP-ENGENHEIRO COELHO;0,715;187,7437058
351518;SP-ESPÍRITO SANTO DO PINHAL;0,7705;180,4646966
351519;SP-ESPÍRITO SANTO DO TURVO;0,6298;62,12466349
351520;SP-ESTRELA D'OESTE;0,768;285,0694857
351530;SP-ESTRELA DO NORTE;0,5362;108,4598698
351535;SP-EUCLIDES DA CUNHA PAULISTA;0,3673;74,69853804
351540;SP-FARTURA;0,678;162,1351958
351550;SP-FERNANDÓPOLIS;0,7237;303,8370276
351560;SP-FERNANDO PRESTES;0,7909;121,0444406
351565;SP-FERNÃO;0,7522;0
351570;SP-FERRAZ DE VASCONCELOS;0,5712;179,1266034
351580;SP-FLORA RICA;0,5552;273,2240437
351590;SP-FLOREAL;0,7025;102,8453891
351600;SP-FLÓRIDA PAULISTA;0,7047;177,5956284
351610;SP-FLORÍNIA;0,5948;186,8460389
351620;SP-FRANCA;0,7539;146,947651
351630;SP-FRANCISCO MORATO;0,4913;205,2956029
351640;SP-FRANCO DA ROCHA;0,5807;201,308831
351650;SP-GABRIEL MONTEIRO;0,8323;144,092219
351660;SP-GÁLIA;0,6202;183,2620648
351670;SP-GARÇA;0,7969;186,9790493
351680;SP-GASTÃO VIDIGAL;0,5028;311,9800333
351685;SP-GAVIÃO PEIXOTO;0,5051;229,6930466
351690;SP-GENERAL SALGADO;0,7251;257,6133959
351700;SP-GETULINA;0,7097;122,7101411
351710;SP-GLICÉRIO;0,6466;290,7580478
351720;SP-GUAIÇARA;0,736;164,365549
351730;SP-GUAIMBÊ;0,6197;104,0763226
351740;SP-GUAÍRA;0,7347;370,1887718
351750;SP-GUAPIAÇU;0,7174;237,7179081
351760;SP-GUAPIARA;0,5204;407,996736
351770;SP-GUARÁ;0,6012;339,3025448
351780;SP-GUARAÇAÍ;0,7293;204,2532741
351790;SP-GUARACI;0,5919;151,9485163
351800;SP-GUARANI D'OESTE;0,5591;200
351810;SP-GUARANTÃ;0,723;210,0840336
351820;SP-GUARARAPES;0,784;221,6217857
351830;SP-GUARAREMA;0,7667;214,7795154
351840;SP-GUARATINGUETÁ;0,7876;154,3539303
351850;SP-GUAREÍ;0,7805;129,5896328
351860;SP-GUARIBA;0,6762;199,4763745
351870;SP-GUARUJÁ;0,6723;303,9390374
351880;SP-GUARULHOS;0,6613;279,441002
351885;SP-GUATAPARÁ;0,6079;208,9864159
351890;SP-GUZOLÂNDIA;0,544;436,6812227
351900;SP-HERCULÂNDIA;0,6673;146,9661978
351905;SP-HOLAMBRA;0,7758;73,67716008
351907;SP-HORTOLÂNDIA;0,6568;229,5853169
351910;SP-IACANGA;0,7845;162,2544833
351920;SP-IACRI;0,7532;63,2811264
351925;SP-IARAS;0,4773;140,6926407
351930;SP-IBATÉ;0,6885;227,8942571
351940;SP-IBIRÁ;0,7938;185,5886387
351950;SP-IBIRAREMA;0,7622;270,8628918
351960;SP-IBITINGA;0,7621;274,8488331
351970;SP-IBIÚNA;0,7701;130,5814042
351980;SP-ICÉM;0,6311;218,3670994
351990;SP-IEPÊ;0,6904;196,1024635
352000;SP-IGARAÇU DO TIETÊ;0,7188;137,7968712
352010;SP-IGARAPAVA;0,6164;180,7308097
352020;SP-IGARATÁ;0,7587;283,1969792
352030;SP-IGUAPE;0,6751;220,3713906
352040;SP-ILHABELA;0,682;100,0857878
352042;SP-ILHA COMPRIDA;0,6965;286,5842737
352044;SP-ILHA SOLTEIRA;0,6767;292,2880911
352050;SP-INDAIATUBA;0,7672;176,8490663
352060;SP-INDIANA;0,7507;184,2374616
352070;SP-INDIAPORÃ;0,5785;153,9645881
352080;SP-INÚBIA PAULISTA;0,8238;275,6201453
352090;SP-IPAUSSU;0,7587;200,3874157
352100;SP-IPERÓ;0,644;78,09764899
352110;SP-IPEÚNA;0,7987;66,26027034
352115;SP-IPIGUÁ;0,7748;352,3738872
352120;SP-IPORANGA;0,4049;94,83167378
352130;SP-IPUÃ;0,5916;280,3339631
352140;SP-IRACEMÁPOLIS;0,7877;305,3435115
352150;SP-IRAPUÃ;0,7648;262,7298887
352160;SP-IRAPURU;0,6807;277,308898
352170;SP-ITABERÁ;0,6147;159,4896332
352180;SP-ITAÍ;0,5886;158,5253456
352190;SP-ITAJOBI;0,8381;196,5666361
352200;SP-ITAJU;0,7417;182,5293351
352210;SP-ITANHAÉM;0,6895;214,111731
352215;SP-ITAÓCA;0,4939;240,3846154
352220;SP-ITAPECERICA DA SERRA;0,543;212,3021407
352230;SP-ITAPETININGA;0,7879;87,85791423
352240;SP-ITAPEVA;0,7415;226,8054349
352250;SP-ITAPEVI;0,5697;227,5978124
352260;SP-ITAPIRA;0,802;247,4155109
352265;SP-ITAPIRAPUÃ PAULISTA;0,5303;47,15868899
352270;SP-ITÁPOLIS;0,7972;243,5064935
352280;SP-ITAPORANGA;0,6935;231,0383524
352290;SP-ITAPUÍ;0,7596;150,0857633
352300;SP-ITAPURA;0,3314;163,0656339
352310;SP-ITAQUAQUECETUBA;0,584;205,7596522
352320;SP-ITARARÉ;0,7444;320,7730234
352330;SP-ITARIRI;0,7007;172,0578114
352340;SP-ITATIBA;0,7981;98,46265866
352350;SP-ITATINGA;0,7331;125,6220708
352360;SP-ITIRAPINA;0,7176;165,2255329
352370;SP-ITIRAPUÃ;0,5632;61,54793045
352380;SP-ITOBI;0,6614;102,0278026
352390;SP-ITU;0,7725;163,2756311
352400;SP-ITUPEVA;0,7682;151,8317769
352410;SP-ITUVERAVA;0,7123;227,1423106
352420;SP-JABORANDI;0,6249;115,4567759
352430;SP-JABOTICABAL;0,7702;133,3108991
352440;SP-JACAREÍ;0,7768;218,6919568
352450;SP-JACI;0,7363;198,103863
352460;SP-JACUPIRANGA;0,7561;218,2917273
352470;SP-JAGUARIÚNA;0,7777;139,1594768
352480;SP-JALES;0,7748;378,7647382
352490;SP-JAMBEIRO;0,7944;121,1754014
352500;SP-JANDIRA;0,6184;176,8891521
352510;SP-JARDINÓPOLIS;0,7818;247,8593961
352520;SP-JARINU;0,7561;163,0941286
352530;SP-JAÚ;0,8248;276,8681948
352540;SP-JERIQUARA;0,5638;31,65558721
352550;SP-JOANÓPOLIS;0,8062;30,25718608
352560;SP-JOÃO RAMALHO;0,6154;265,3106345
352570;SP-JOSÉ BONIFÁCIO;0,7565;256,6527084
352580;SP-JÚLIO MESQUITA;0,5581;188,4422111
352585;SP-JUMIRIM;0,7826;148,5001485
352590;SP-JUNDIAÍ;0,78;273,2944754
352600;SP-JUNQUEIRÓPOLIS;0,7627;299,8210745
352610;SP-JUQUIÁ;0,7222;191,3672124
352620;SP-JUQUITIBA;0,6236;184,454904
352630;SP-LAGOINHA;0,7203;40,8496732
352640;SP-LARANJAL PAULISTA;0,8276;270,0238463
352650;SP-LAVÍNIA;0,6351;116,8614357
352660;SP-LAVRINHAS;0,6618;41,32231405
352670;SP-LEME;0,7707;269,8494066
352680;SP-LENÇÓIS PAULISTA;0,8317;210,42787
352690;SP-LIMEIRA;0,8237;161,3777874
352700;SP-LINDÓIA;0,8197;213,0325815
352710;SP-LINS;0,8337;294,8226578
352720;SP-LORENA;0,7914;116,1139044
352725;SP-LOURDES;0,6787;174,7487986
352730;SP-LOUVEIRA;0,7573;141,1475913
352740;SP-LUCÉLIA;0,7682;156,3434037
352750;SP-LUCIANÓPOLIS;0,6501;0
352760;SP-LUÍS ANTÔNIO;0,6522;147,1867264
352770;SP-LUIZIÂNIA;0,6707;155,4404145
352780;SP-LUPÉRCIO;0,6499;43,63001745
352790;SP-LUTÉCIA;0,5965;188,7504719
352800;SP-MACATUBA;0,7834;273,8448989
352810;SP-MACAUBAL;0,7768;110,8374384
352820;SP-MACEDÔNIA;0,7034;378,5830178
352830;SP-MAGDA;0,6885;160,307791
352840;SP-MAIRINQUE;0,7139;95,44008484
352850;SP-MAIRIPORÃ;0,7381;177,6819493
352860;SP-MANDURI;0,7533;132,033313
352870;SP-MARABÁ PAULISTA;0,4796;51,25576627
352880;SP-MARACAÍ;0,7237;207,1132695
352885;SP-MARAPOAMA;0,8528;428,9013527
352890;SP-MARIÁPOLIS;0,6207;97,94319295
352900;SP-MARÍLIA;0,8;250,751417
352910;SP-MARINÓPOLIS;0,6088;142,0454545
352920;SP-MARTINÓPOLIS;0,7084;207,8530668
352930;SP-MATÃO;0,7039;141,878081
352940;SP-MAUÁ;0,6207;267,2801705
352950;SP-MENDONÇA;0,69;418,9435337
352960;SP-MERIDIANO;0,6823;625,6517205
352965;SP-MESÓPOLIS;0,6147;104,8218029
352970;SP-MIGUELÓPOLIS;0,5768;278,9525781
352980;SP-MINEIROS DO TIETÊ;0,8143;162,6898048
352990;SP-MIRACATU;0,6679;257,849234
353000;SP-MIRA ESTRELA;0,6611;324,04407
353010;SP-MIRANDÓPOLIS;0,788;263,8343932
353020;SP-MIRANTE DO PARANAPANEMA;0,4632;104,0582726
353030;SP-MIRASSOL;0,7781;304,2257288
353040;SP-MIRASSOLÂNDIA;0,7487;246,3559844
353050;SP-MOCOCA;0,7535;232,2711766
353060;SP-MOJI DAS CRUZES;0,713;268,2564675
353070;SP-MOGI GUAÇU;0,8168;240,3086485
353080;SP-MOJI-MIRIM;0,8185;267,1989183
353090;SP-MOMBUCA;0,7787;114,5147438
353100;SP-MONÇÕES;0,6721;221,3368747
353110;SP-MONGAGUÁ;0,6781;118,1616169
353120;SP-MONTE ALEGRE DO SUL;0,8044;87,08633989
353130;SP-MONTE ALTO;0,8128;231,6923443
353140;SP-MONTE APRAZÍVEL;0,742;247,139953
353150;SP-MONTE AZUL PAULISTA;0,766;68,39225589
353160;SP-MONTE CASTELO;0,6016;312,049928
353170;SP-MONTEIRO LOBATO;0,6631;85,96604341
353180;SP-MONTE MOR;0,6571;153,9182226
353190;SP-MORRO AGUDO;0,6923;224,4600825
353200;SP-MORUNGABA;0,8181;117,4570548
353205;SP-MOTUCA;0,5924;168,1378731
353210;SP-MURUTINGA DO SUL;0,7051;178,3325903
353215;SP-NANTES;0,5804;159,1849729
353220;SP-NARANDIBA;0,5588;350,0102944
353230;SP-NATIVIDADE DA SERRA;0,7455;45,03828254
353240;SP-NAZARÉ PAULISTA;0,7638;194,3424746
353250;SP-NEVES PAULISTA;0,7313;369,5408735
353260;SP-NHANDEARA;0,7899;296,2188535
353270;SP-NIPOÃ;0,6304;211,0109342
353280;SP-NOVA ALIANÇA;0,7468;243,7975047
353282;SP-NOVA CAMPINA;0,5948;164,0184521
353284;SP-NOVA CANAÃ PAULISTA;0,5878;212,6528442
353286;SP-NOVA CASTILHO;0,7568;236,7797948
353290;SP-NOVA EUROPA;0,5476;205,6141606
353300;SP-NOVA GRANADA;0,6526;255,8139535
353310;SP-NOVA GUATAPORANGA;0,5548;86,35578584
353320;SP-NOVA INDEPENDÊNCIA;0,6205;100,7810532
353325;SP-NOVAIS;0,7058;154,373928
353330;SP-NOVA LUZITÂNIA;0,6132;219,4586686
353340;SP-NOVA ODESSA;0,7412;219,3638448
353350;SP-NOVO HORIZONTE;0,777;304,491864
353360;SP-NUPORANGA;0,7686;94,18729817
353370;SP-OCAUÇU;0,6099;69,94637445
353380;SP-ÓLEO;0,7796;40,06410256
353390;SP-OLÍMPIA;0,763;356,0213248
353400;SP-ONDA VERDE;0,6848;479,3426158
353410;SP-ORIENTE;0,7381;245,5871067
353420;SP-ORINDIÚVA;0,6015;212,2841778
353430;SP-ORLÂNDIA;0,7454;224,8569092
353440;SP-OSASCO;0,6314;284,7864746
353450;SP-OSCAR BRESSANE;0,789;268,9204764
353460;SP-OSVALDO CRUZ;0,8155;240,2749475
353470;SP-OURINHOS;0,7467;230,7516161
353475;SP-OUROESTE;0,6328;193,0315607
353480;SP-OURO VERDE;0,5406;128,4746555
353490;SP-PACAEMBU;0,7593;162,0060576
353500;SP-PALESTINA;0,6793;192,945898
353510;SP-PALMARES PAULISTA;0,6519;233,5216573
353520;SP-PALMEIRA D'OESTE;0,6673;140,040935
353530;SP-PALMITAL;0,7384;189,0103956
353540;SP-PANORAMA;0,6812;196,4885593
353550;SP-PARAGUAÇU PAULISTA;0,699;164,1030129
353560;SP-PARAIBUNA;0,6604;197,5633849
353570;SP-PARAÍSO;0,7662;232,4140068
353580;SP-PARANAPANEMA;0,6356;257,4639798
353590;SP-PARANAPUÃ;0,6833;392,3491908
353600;SP-PARAPUÃ;0,7361;218,8982123
353610;SP-PARDINHO;0,7273;170,9401709
353620;SP-PARIQUERA-AÇU;0,7469;244,2996743
353625;SP-PARISI;0,7591;694,1230912
353630;SP-PATROCÍNIO PAULISTA;0,7318;143,1492843
353640;SP-PAULICÉIA;0,6886;95,03122455
353650;SP-PAULÍNIA;0,7141;191,9140225
353657;SP-PAULISTÂNIA;0,7654;272,7768685
353660;SP-PAULO DE FARIA;0,5972;201,2297373
353670;SP-PEDERNEIRAS;0,7826;149,9346713
353680;SP-PEDRA BELA;0,7128;65,64910553
353690;SP-PEDRANÓPOLIS;0,6307;200,4811548
353700;SP-PEDREGULHO;0,5418;65,69517439
353710;SP-PEDREIRA;0,8255;91,82161564
353715;SP-PEDRINHAS PAULISTA;0,7423;129,3242806
353720;SP-PEDRO DE TOLEDO;0,6589;114,7295031
353730;SP-PENÁPOLIS;0,7519;288,6116675
353740;SP-PEREIRA BARRETO;0,6893;198,6832366
353750;SP-PEREIRAS;0,7502;149,9769266
353760;SP-PERUÍBE;0,6929;248,9602249
353770;SP-PIACATU;0,7261;133,7792642
353780;SP-PIEDADE;0,7293;196,935752
353790;SP-PILAR DO SUL;0,769;198,7322255
353800;SP-PINDAMONHANGABA;0,7904;146,7373224
353810;SP-PINDORAMA;0,761;246,3487595
353820;SP-PINHALZINHO;0,8001;32,87959492
353830;SP-PIQUEROBI;0,5756;54,17118093
353850;SP-PIQUETE;0,7952;80,54477557
353860;SP-PIRACAIA;0,8016;102,552833
353870;SP-PIRACICABA;0,7851;230,6120126
353880;SP-PIRAJU;0,7406;157,6863719
353890;SP-PIRAJUÍ;0,7735;168,6803703
353900;SP-PIRANGI;0,7928;472,9788911
353910;SP-PIRAPORA DO BOM JESUS;0,5993;79,38608097
353920;SP-PIRAPOZINHO;0,6926;188,9054383
353930;SP-PIRASSUNUNGA;0,8177;259,1317777
353940;SP-PIRATININGA;0,775;132,0035201
353950;SP-PITANGUEIRAS;0,681;302,1224099
353960;SP-PLANALTO;0,6004;133,6643116
353970;SP-PLATINA;0,6973;197,1830986
353980;SP-POÁ;0,6458;254,5720805
353990;SP-POLONI;0,7466;165,0437366
354000;SP-POMPÉIA;0,8138;63,59589352
354010;SP-PONGAÍ;0,7889;234,1920375
354020;SP-PONTAL;0,6759;272,2123256
354025;SP-PONTALINDA;0,5765;237,6836646
354030;SP-PONTES GESTAL;0,6626;310,4384944
354040;SP-POPULINA;0,5341;119,9328376
354050;SP-PORANGABA;0,7392;120,906801
354060;SP-PORTO FELIZ;0,7969;161,9646691
354070;SP-PORTO FERREIRA;0,8021;188,7800534
354075;SP-POTIM;0,747;125,7963722
354080;SP-POTIRENDABA;0,7575;293,7618801
354085;SP-PRACINHA;0,6401;24,431957
354090;SP-PRADÓPOLIS;0,6984;125,6047637
354100;SP-PRAIA GRANDE;0,7234;167,9622731
354105;SP-PRATÂNIA;0,658;171,0701388
354110;SP-PRESIDENTE ALVES;0,7275;146,5559355
354120;SP-PRESIDENTE BERNARDES;0,6898;221,2726995
354130;SP-PRESIDENTE EPITÁCIO;0,6943;176,4705882
354140;SP-PRESIDENTE PRUDENTE;0,7803;278,9156389
354150;SP-PRESIDENTE VENCESLAU;0,781;174,6128151
354160;SP-PROMISSÃO;0,702;173,1301939
354165;SP-QUADRA;0,7496;157,7287066
354170;SP-QUATÁ;0,7364;113,4027925
354180;SP-QUEIROZ;0,666;88,07985907
354190;SP-QUELUZ;0,5821;44,70938897
354200;SP-QUINTANA;0,7018;195,8421211
354210;SP-RAFARD;0,8107;55,09034817
354220;SP-RANCHARIA;0,693;198,6063891
354230;SP-REDENÇÃO DA SERRA;0,7465;25,96728123
354240;SP-REGENTE FEIJÓ;0,7286;192,4880312
354250;SP-REGINÓPOLIS;0,815;114,3332294
354260;SP-REGISTRO;0,7174;287,6318313
354270;SP-RESTINGA;0,5962;79,02015014
354280;SP-RIBEIRA;0,5018;59,88023952
354290;SP-RIBEIRÃO BONITO;0,6761;151,297375
354300;SP-RIBEIRÃO BRANCO;0,5387;206,7623449
354310;SP-RIBEIRÃO CORRENTE;0,6456;63,58626537
354320;SP-RIBEIRÃO DO SUL;0,5816;132,1294869
354323;SP-RIBEIRÃO DOS ÍNDIOS;0,534;224,7191011
354325;SP-RIBEIRÃO GRANDE;0,5728;104,2616969
354330;SP-RIBEIRÃO PIRES;0,6669;214,760967
354340;SP-RIBEIRÃO PRETO;0,7227;297,0312516
354350;SP-RIVERSUL;0,5742;452,570601
354360;SP-RIFAINA;0,6611;220,446404
354370;SP-RINCÃO;0,5743;212,9826836
354380;SP-RINÓPOLIS;0,7907;60,11421701
354390;SP-RIO CLARO;0,7905;198,6203155
354400;SP-RIO DAS PEDRAS;0,7565;184,5123197
354410;SP-RIO GRANDE DA SERRA;0,5916;125,8702749
354420;SP-RIOLÂNDIA;0,5435;135,8044416
354425;SP-ROSANA;0,5097;150,2133029
354430;SP-ROSEIRA;0,76;186,7064974
354440;SP-RUBIÁCEA;0,6913;159,8465473
354450;SP-RUBINÉIA;0,7065;158,8310038
354460;SP-SABINO;0,7068;429,3381038
354470;SP-SAGRES;0,6148;0
354480;SP-SALES;0,8096;331,7011531
354490;SP-SALES OLIVEIRA;0,7377;176,6190076
354500;SP-SALESÓPOLIS;0,7433;210,0472606
354510;SP-SALMOURÃO;0,6566;377,3584906
354515;SP-SALTINHO;0,892;120,6854936
354520;SP-SALTO;0,7511;213,2088351
354530;SP-SALTO DE PIRAPORA;0,714;297,2128044
354540;SP-SALTO GRANDE;0,6907;75,01875469
354550;SP-SANDOVALINA;0,4263;162,7150163
354560;SP-SANTA ADÉLIA;0,7684;271,3178295
354570;SP-SANTA ALBERTINA;0,7407;299,6005326
354580;SP-SANTA BÁRBARA D'OESTE;0,7727;262,566223
354600;SP-SANTA BRANCA;0,7636;162,2937517
354610;SP-SANTA CLARA D'OESTE;0,6804;567,3758865
354620;SP-SANTA CRUZ DA CONCEIÇÃO;0,8054;177,6593382
354625;SP-SANTA CRUZ DA ESPERANÇA;0,715;140,2524544
354630;SP-SANTA CRUZ DAS PALMEIRAS;0,7354;264,8351329
354640;SP-SANTA CRUZ DO RIO PARDO;0,8175;153,1265077
354650;SP-SANTA ERNESTINA;0,6397;214,3239864
354660;SP-SANTA FÉ DO SUL;0,7857;256,7910402
354670;SP-SANTA GERTRUDES;0,7783;182,169678
354680;SP-SANTA ISABEL;0,7429;355,4874011
354690;SP-SANTA LÚCIA;0,5894;147,4424407
354700;SP-SANTA MARIA DA SERRA;0,742;48,59873643
354710;SP-SANTA MERCEDES;0,6118;136,1007145
354720;SP-SANTANA DA PONTE PENSA;0,6857;134,4989913
354730;SP-SANTANA DE PARNAÍBA;0,6697;205,8129612
354740;SP-SANTA RITA D'OESTE;0,688;280,2241793
354750;SP-SANTA RITA DO PASSA QUATRO;0,8244;94,34989295
354760;SP-SANTA ROSA DE VITERBO;0,7061;116,8048229
354765;SP-SANTA SALETE;0,7615;258,8996764
354770;SP-SANTO ANASTÁCIO;0,6843;138,9021937
354780;SP-SANTO ANDRÉ;0,6684;329,1720752
354790;SP-SANTO ANTÔNIO DA ALEGRIA;0,624;202,0493578
354800;SP-SANTO ANTÔNIO DE POSSE;0,7875;115,8301158
354805;SP-SANTO ANTÔNIO DO ARACANGUÁ;0,6651;249,4061758
354810;SP-SANTO ANTÔNIO DO JARDIM;0,7723;251,9314746
354820;SP-SANTO ANTÔNIO DO PINHAL;0,7665;88,09279107
354830;SP-SANTO EXPEDITO;0,6171;96,43201543
354840;SP-SANTÓPOLIS DO AGUAPEÍ;0,7094;272,1373247
354850;SP-SANTOS;0,7135;381,0196372
354860;SP-SÃO BENTO DO SAPUCAÍ;0,7731;55,15719801
354870;SP-SÃO BERNARDO DO CAMPO;0,5957;306,1020149
354880;SP-SÃO CAETANO DO SUL;0,7511;450,5762535
354890;SP-SÃO CARLOS;0,673;140,0888155
354900;SP-SÃO FRANCISCO;0,6428;319,0358029
354910;SP-SÃO JOÃO DA BOA VISTA;0,7849;210,5009264
354920;SP-SÃO JOÃO DAS DUAS PONTES;0,5621;194,7040498
354925;SP-SÃO JOÃO DE IRACEMA;0,5172;312,1748179
354930;SP-SÃO JOÃO DO PAU D'ALHO;0,5976;0
354940;SP-SÃO JOAQUIM DA BARRA;0,691;167,6688252
354950;SP-SÃO JOSÉ DA BELA VISTA;0,5972;134,4086022
354960;SP-SÃO JOSÉ DO BARREIRO;0,5535;96,45526887
354970;SP-SÃO JOSÉ DO RIO PARDO;0,7579;127,3978088
354980;SP-SÃO JOSÉ DO RIO PRETO;0,7826;456,0738575
354990;SP-SÃO JOSÉ DOS CAMPOS;0,7621;194,4749177
354995;SP-SÃO LOURENÇO DA SERRA;0,6296;189,5734597
355000;SP-SÃO LUÍS DO PARAITINGA;0,6881;121,6431178
355010;SP-SÃO MANUEL;0,7601;251,5016848
355020;SP-SÃO MIGUEL ARCANJO;0,7228;136,6493577
355030;SP-SÃO PAULO;0,6038;243,8780926
355040;SP-SÃO PEDRO;0,8222;165,4839705
355050;SP-SÃO PEDRO DO TURVO;0,6649;78,26767545
355060;SP-SÃO ROQUE;0,7321;84,6005098
355070;SP-SÃO SEBASTIÃO;0,6243;148,3479434
355080;SP-SÃO SEBASTIÃO DA GRAMA;0,6979;197,0119849
